client@rec.com,1731581229721,308,162
client@rec.com,1731581289721,153,166
client@rec.com,1731581109721,385,273
client@rec.com,1731581049721,305,164
client@rec.com,1731580929721,480,247
client@rec.com,1731581169721,305,123
client@rec.com,1731580989721,156,205
client@rec.com,1731580809721,143,175
client@rec.com,1731580869721,163,312
client@rec.com,1731580569721,370,446
client@rec.com,1731580749721,236,322
client@rec.com,1731580689721,203,301
client@rec.com,1731580629721,114,480
client@rec.com,1731580389721,349,391
client@rec.com,1731580329721,294,182
client@rec.com,1731580509721,122,216
client@rec.com,1731580269721,152,479
client@rec.com,1731580209721,469,387
client@rec.com,1731580449721,423,472
client@rec.com,1731580029721,192,330
client@rec.com,1731579969721,424,216
client@rec.com,1731580149721,456,204
client@rec.com,1731579909721,190,217
client@rec.com,1731580089721,155,492
client@rec.com,1731579789721,231,146
client@rec.com,1731579669721,416,367
client@rec.com,1731579849721,240,387
client@rec.com,1731579729721,214,294
client@rec.com,1731579609721,114,456
client@rec.com,1731579489721,294,431
client@rec.com,1731579429721,278,371
client@rec.com,1731579549721,291,370
client@rec.com,1731579369721,280,407
client@rec.com,1731579309721,408,298
client@rec.com,1731579069721,328,321
client@rec.com,1731579249721,292,376
client@rec.com,1731579189721,337,235
client@rec.com,1731579129721,151,148
client@rec.com,1731579009721,390,455
client@rec.com,1731578829721,202,358
client@rec.com,1731578889721,429,404
client@rec.com,1731578949721,268,195
client@rec.com,1731578709721,313,390
client@rec.com,1731578769721,478,290
client@rec.com,1731578649721,387,465
client@rec.com,1731578589721,356,455
client@rec.com,1731578529721,427,166
client@rec.com,1731578409721,281,364
client@rec.com,1731578349721,102,408
client@rec.com,1731578469721,153,144
client@rec.com,1731578169721,456,423
client@rec.com,1731578229721,389,375
client@rec.com,1731578289721,286,370
client@rec.com,1731577989721,349,394
client@rec.com,1731578049721,253,494
client@rec.com,1731577809721,127,251
client@rec.com,1731578109721,488,315
client@rec.com,1731577929721,252,209
client@rec.com,1731577869721,378,499
client@rec.com,1731577449721,212,347
client@rec.com,1731577509721,123,115
client@rec.com,1731577749721,188,173
client@rec.com,1731577389721,269,120
client@rec.com,1731577329721,373,312
client@rec.com,1731577269721,369,366
client@rec.com,1731577209721,363,227
client@rec.com,1731577149721,193,324
client@rec.com,1731577089721,167,493
client@rec.com,1731577029721,228,284
client@rec.com,1731576969721,310,253
client@rec.com,1731576909721,298,252
client@rec.com,1731576849721,217,101
client@rec.com,1731576729721,397,449
client@rec.com,1731576789721,478,280
client@rec.com,1731576609721,354,186
client@rec.com,1731576669721,412,414
client@rec.com,1731576549721,389,340
client@rec.com,1731576429721,408,286
client@rec.com,1731576489721,484,311
client@rec.com,1731576369721,325,335
client@rec.com,1731577629721,358,219
client@rec.com,1731576309721,242,270
client@rec.com,1731576249721,241,196
client@rec.com,1731576129721,388,321
client@rec.com,1731576189721,496,361
client@rec.com,1731576069721,384,286
client@rec.com,1731575889721,478,400
client@rec.com,1731575949721,167,113
client@rec.com,1731576009721,311,112
client@rec.com,1731575769721,423,302
client@rec.com,1731575829721,314,438
client@rec.com,1731575709721,327,210
client@rec.com,1731575649721,435,370
client@rec.com,1731575589721,326,385
client@rec.com,1731575529721,395,142
client@rec.com,1731575469721,135,176
client@rec.com,1731575409721,406,407
client@rec.com,1731575289721,232,324
client@rec.com,1731575349721,279,274
client@rec.com,1731575229721,274,139
client@rec.com,1731575169721,392,457
client@rec.com,1731575109721,212,263
client@rec.com,1731575049721,268,362
client@rec.com,1731574989721,166,288
client@rec.com,1731574869721,375,236
client@rec.com,1731574929721,381,159
client@rec.com,1731574809721,212,268
client@rec.com,1731574689721,466,317
client@rec.com,1731574749721,134,271
client@rec.com,1731574629721,428,476
client@rec.com,1731574509721,394,274
client@rec.com,1731574569721,455,184
client@rec.com,1731574449721,419,450
client@rec.com,1731574389721,316,332
client@rec.com,1731574269721,171,351
client@rec.com,1731577569721,396,374
client@rec.com,1731577689721,428,250
client@rec.com,1731574329721,483,147
client@rec.com,1731574089721,234,185
client@rec.com,1731574149721,369,431
client@rec.com,1731574209721,234,351
client@rec.com,1731573969721,392,494
client@rec.com,1731574029721,310,425
client@rec.com,1731573789721,144,186
client@rec.com,1731573849721,141,218
client@rec.com,1731573729721,184,297
client@rec.com,1731573669721,190,335
client@rec.com,1731573549721,480,287
client@rec.com,1731573609721,323,298
client@rec.com,1731573369721,323,429
client@rec.com,1731573489721,346,276
client@rec.com,1731573909721,340,229
client@rec.com,1731573309721,150,309
client@rec.com,1731573429721,460,131
client@rec.com,1731573249721,281,500
client@rec.com,1731573189721,139,375
client@rec.com,1731573009721,206,187
client@rec.com,1731573069721,141,180
client@rec.com,1731573129721,105,227
client@rec.com,1731572949721,469,270
client@rec.com,1731572709721,134,247
client@rec.com,1731572769721,318,321
client@rec.com,1731572889721,314,478
client@rec.com,1731572829721,345,199
client@rec.com,1731572529721,256,379
client@rec.com,1731572649721,346,147
client@rec.com,1731572589721,262,464
client@rec.com,1731572469721,183,185
client@rec.com,1731572349721,283,201
client@rec.com,1731572289721,356,191
client@rec.com,1731572229721,331,311
client@rec.com,1731572409721,218,445
client@rec.com,1731572169721,155,361
client@rec.com,1731572109721,374,183
client@rec.com,1731572049721,481,247
client@rec.com,1731571989721,112,162
client@rec.com,1731571869721,360,485
client@rec.com,1731571749721,299,402
client@rec.com,1731571929721,256,377
client@rec.com,1731571689721,315,107
client@rec.com,1731571809721,233,376
client@rec.com,1731571569721,274,159
client@rec.com,1731571629721,274,303
client@rec.com,1731571509721,303,118
client@rec.com,1731571389721,171,308
client@rec.com,1731571449721,257,344
client@rec.com,1731571329721,454,476
client@rec.com,1731571089721,288,129
client@rec.com,1731571269721,204,234
client@rec.com,1731571029721,131,128
client@rec.com,1731571149721,409,159
client@rec.com,1731570849721,291,500
client@rec.com,1731571209721,303,177
client@rec.com,1731570729721,459,367
client@rec.com,1731570969721,474,208
client@rec.com,1731570909721,448,370
client@rec.com,1731570609721,440,279
client@rec.com,1731570789721,156,299
client@rec.com,1731570549721,351,190
client@rec.com,1731570429721,408,275
client@rec.com,1731570369721,424,151
client@rec.com,1731570669721,218,458
client@rec.com,1731570489721,289,274
client@rec.com,1731570249721,176,147
client@rec.com,1731570189721,214,343
client@rec.com,1731570309721,118,451
client@rec.com,1731570009721,445,352
client@rec.com,1731570069721,357,382
client@rec.com,1731570129721,479,200
client@rec.com,1731569949721,258,373
client@rec.com,1731569829721,151,323
client@rec.com,1731569889721,327,393
client@rec.com,1731569769721,292,244
client@rec.com,1731569529721,218,324
client@rec.com,1731569709721,129,399
client@rec.com,1731569649721,264,349
client@rec.com,1731569589721,477,311
client@rec.com,1731569409721,499,244
client@rec.com,1731569349721,250,245
client@rec.com,1731569469721,470,403
client@rec.com,1731569229721,235,238
client@rec.com,1731569109721,266,495
client@rec.com,1731569289721,234,473
client@rec.com,1731569169721,477,353
client@rec.com,1731568809721,119,496
client@rec.com,1731569049721,279,444
client@rec.com,1731568929721,275,145
client@rec.com,1731568749721,308,143
client@rec.com,1731568869721,163,106
client@rec.com,1731568989721,383,153
client@rec.com,1731568569721,264,354
client@rec.com,1731568689721,213,443
client@rec.com,1731568629721,147,342
client@rec.com,1731568389721,217,372
client@rec.com,1731568449721,486,356
client@rec.com,1731568209721,194,116
client@rec.com,1731568509721,374,147
client@rec.com,1731568269721,482,175
client@rec.com,1731568089721,320,154
client@rec.com,1731568329721,103,455
client@rec.com,1731568149721,114,381
client@rec.com,1731568029721,322,158
client@rec.com,1731567849721,307,467
client@rec.com,1731567909721,187,214
client@rec.com,1731567969721,273,231
client@rec.com,1731567669721,465,415
client@rec.com,1731567729721,306,486
client@rec.com,1731567549721,187,201
client@rec.com,1731567489721,267,210
client@rec.com,1731567789721,389,428
client@rec.com,1731567369721,402,163
client@rec.com,1731567609721,368,122
client@rec.com,1731567429721,404,495
client@rec.com,1731567309721,129,419
client@rec.com,1731567009721,422,401
client@rec.com,1731567249721,380,473
client@rec.com,1731567129721,398,224
client@rec.com,1731566949721,140,227
client@rec.com,1731567189721,234,225
client@rec.com,1731566829721,496,306
client@rec.com,1731567069721,325,364
client@rec.com,1731566889721,126,328
client@rec.com,1731566709721,176,220
client@rec.com,1731566649721,381,408
client@rec.com,1731566589721,223,224
client@rec.com,1731566769721,216,133
client@rec.com,1731566469721,240,373
client@rec.com,1731566349721,122,218
client@rec.com,1731566529721,284,209
client@rec.com,1731566409721,169,434
client@rec.com,1731566289721,453,327
client@rec.com,1731566229721,467,411
client@rec.com,1731566109721,351,369
client@rec.com,1731566169721,215,253
client@rec.com,1731565929721,471,481
client@rec.com,1731565989721,409,384
client@rec.com,1731566049721,189,341
client@rec.com,1731565809721,119,125
client@rec.com,1731565749721,253,168
client@rec.com,1731565569721,304,252
client@rec.com,1731565869721,315,353
client@rec.com,1731565629721,323,320
client@rec.com,1731565689721,318,365
client@rec.com,1731565449721,414,221
client@rec.com,1731565509721,357,437
client@rec.com,1731565389721,301,423
client@rec.com,1731565329721,276,232
client@rec.com,1731565209721,137,381
client@rec.com,1731565269721,476,200
client@rec.com,1731565149721,109,275
client@rec.com,1731565029721,271,172
client@rec.com,1731565089721,424,222
client@rec.com,1731564909721,498,278
client@rec.com,1731564969721,382,156
client@rec.com,1731564729721,323,353
client@rec.com,1731564669721,487,370
client@rec.com,1731564849721,154,107
client@rec.com,1731564609721,213,216
client@rec.com,1731564789721,357,327
client@rec.com,1731564549721,135,201
client@rec.com,1731564489721,412,198
client@rec.com,1731564369721,231,412
client@rec.com,1731564429721,276,189
client@rec.com,1731564309721,334,388
client@rec.com,1731564249721,184,289
client@rec.com,1731564189721,396,362
client@rec.com,1731564069721,264,149
client@rec.com,1731563889721,336,378
client@rec.com,1731564009721,452,168
client@rec.com,1731563829721,455,330
client@rec.com,1731563949721,182,269
client@rec.com,1731564129721,340,327
client@rec.com,1731563709721,498,417
client@rec.com,1731563649721,485,466
client@rec.com,1731563769721,315,223
client@rec.com,1731563589721,285,316
client@rec.com,1731563529721,335,141
client@rec.com,1731563349721,443,395
client@rec.com,1731563409721,419,456
client@rec.com,1731563469721,169,227
client@rec.com,1731563289721,429,354
client@rec.com,1731563229721,425,197
client@rec.com,1731563169721,294,310
client@rec.com,1731562989721,397,349
client@rec.com,1731563109721,324,356
client@rec.com,1731562929721,300,164
client@rec.com,1731563049721,473,491
client@rec.com,1731562869721,344,120
client@rec.com,1731562689721,500,356
client@rec.com,1731562809721,424,303
client@rec.com,1731562749721,216,276
client@rec.com,1731562569721,275,179
client@rec.com,1731562509721,436,412
client@rec.com,1731562389721,300,323
client@rec.com,1731562449721,282,135
client@rec.com,1731562629721,461,459
client@rec.com,1731562149721,400,228
client@rec.com,1731562089721,413,484
client@rec.com,1731562029721,274,397
client@rec.com,1731561969721,137,336
client@rec.com,1731562209721,439,479
client@rec.com,1731561909721,493,431
client@rec.com,1731561789721,253,421
client@rec.com,1731561729721,177,210
client@rec.com,1731561849721,173,478
client@rec.com,1731561609721,443,305
client@rec.com,1731561489721,150,183
client@rec.com,1731561669721,210,350
client@rec.com,1731561549721,128,236
client@rec.com,1731561369721,407,260
client@rec.com,1731561429721,318,339
client@rec.com,1731561309721,124,225
client@rec.com,1731561249721,416,353
client@rec.com,1731562269721,390,189
client@rec.com,1731561189721,465,395
client@rec.com,1731561009721,381,426
client@rec.com,1731561129721,398,316
client@rec.com,1731561069721,289,154
client@rec.com,1731560889721,446,236
client@rec.com,1731560769721,366,332
client@rec.com,1731560949721,447,392
client@rec.com,1731560829721,161,203
client@rec.com,1731560709721,121,498
client@rec.com,1731560649721,250,120
client@rec.com,1731560589721,428,296
client@rec.com,1731560469721,451,271
client@rec.com,1731560349721,429,430
client@rec.com,1731560529721,409,447
client@rec.com,1731560229721,284,204
client@rec.com,1731560409721,396,338
client@rec.com,1731560289721,438,488
client@rec.com,1731560169721,212,336
client@rec.com,1731560109721,412,347
client@rec.com,1731559989721,349,297
client@rec.com,1731559929721,493,217
client@rec.com,1731560049721,149,158
client@rec.com,1731559869721,334,137
client@rec.com,1731562329721,138,301
client@rec.com,1731559809721,223,206
client@rec.com,1731559749721,406,378
client@rec.com,1731559629721,219,477
client@rec.com,1731559689721,239,106
client@rec.com,1731559569721,324,335
client@rec.com,1731559449721,185,224
client@rec.com,1731559509721,207,479
client@rec.com,1731559329721,308,386
client@rec.com,1731559389721,206,383
client@rec.com,1731559089721,203,144
client@rec.com,1731559269721,110,390
client@rec.com,1731559209721,387,217
client@rec.com,1731559149721,236,315
client@rec.com,1731559029721,124,100
client@rec.com,1731558789721,382,370
client@rec.com,1731558969721,318,322
client@rec.com,1731558849721,113,291
client@rec.com,1731558669721,174,382
client@rec.com,1731558729721,279,468
client@rec.com,1731558909721,246,479
client@rec.com,1731558609721,211,412
client@rec.com,1731558489721,419,483
client@rec.com,1731558549721,229,478
client@rec.com,1731558429721,437,215
client@rec.com,1731558369721,483,431
client@rec.com,1731558189721,289,326
client@rec.com,1731558309721,318,305
client@rec.com,1731558249721,475,207
client@rec.com,1731558069721,167,257
client@rec.com,1731558129721,260,433
client@rec.com,1731558009721,124,108
client@rec.com,1731557949721,312,228
client@rec.com,1731557769721,240,374
client@rec.com,1731557709721,418,368
client@rec.com,1731557889721,122,368
client@rec.com,1731557589721,227,350
client@rec.com,1731557649721,111,239
client@rec.com,1731557829721,324,405
client@rec.com,1731557529721,143,232
client@rec.com,1731557409721,314,140
client@rec.com,1731557349721,184,213
client@rec.com,1731557469721,125,239
client@rec.com,1731557229721,499,179
client@rec.com,1731557169721,458,415
client@rec.com,1731556989721,162,138
client@rec.com,1731557109721,161,303
client@rec.com,1731557289721,268,171
client@rec.com,1731556929721,398,247
client@rec.com,1731557049721,364,247
client@rec.com,1731556749721,156,347
client@rec.com,1731556809721,474,286
client@rec.com,1731556869721,378,316
client@rec.com,1731556689721,397,390
client@rec.com,1731556629721,287,228
client@rec.com,1731556569721,317,496
client@rec.com,1731556389721,282,121
client@rec.com,1731556449721,359,364
client@rec.com,1731556509721,475,416
client@rec.com,1731556269721,391,212
client@rec.com,1731556329721,196,264
client@rec.com,1731556089721,394,462
client@rec.com,1731555969721,165,312
client@rec.com,1731556209721,241,346
client@rec.com,1731555909721,274,158
client@rec.com,1731556029721,168,459
client@rec.com,1731555849721,225,210
client@rec.com,1731555789721,169,141
client@rec.com,1731556149721,361,475
client@rec.com,1731555669721,238,158
client@rec.com,1731555729721,302,259
client@rec.com,1731555489721,305,119
client@rec.com,1731555429721,321,489
client@rec.com,1731555609721,491,220
client@rec.com,1731555369721,372,247
client@rec.com,1731555549721,424,195
client@rec.com,1731555249721,404,376
client@rec.com,1731555309721,168,272
client@rec.com,1731555129721,446,212
client@rec.com,1731555069721,487,147
client@rec.com,1731555189721,311,372
client@rec.com,1731555009721,131,324
client@rec.com,1731554769721,249,427
client@rec.com,1731554949721,377,425
client@rec.com,1731554889721,476,276
client@rec.com,1731554829721,104,216
client@rec.com,1731554649721,208,234
client@rec.com,1731554589721,142,409
client@rec.com,1731554709721,222,303
client@rec.com,1731554409721,293,446
client@rec.com,1731554469721,250,112
client@rec.com,1731554529721,403,446
client@rec.com,1731554289721,421,196
client@rec.com,1731554349721,287,282
client@rec.com,1731554169721,326,346
client@rec.com,1731554049721,235,397
client@rec.com,1731554229721,102,157
client@rec.com,1731554109721,184,342
client@rec.com,1731553989721,402,404
client@rec.com,1731553929721,194,335
client@rec.com,1731553749721,227,194
client@rec.com,1731553629721,200,343
client@rec.com,1731553569721,141,388
client@rec.com,1731553869721,225,499
client@rec.com,1731553689721,213,405
client@rec.com,1731553389721,289,271
client@rec.com,1731553449721,343,430
client@rec.com,1731553509721,348,254
client@rec.com,1731553329721,252,492
client@rec.com,1731553809721,369,103
client@rec.com,1731553269721,217,268
client@rec.com,1731553149721,293,491
client@rec.com,1731553029721,422,478
client@rec.com,1731553209721,410,229
client@rec.com,1731553089721,388,112
client@rec.com,1731552969721,445,399
client@rec.com,1731552909721,298,134
client@rec.com,1731552729721,443,248
client@rec.com,1731552789721,321,115
client@rec.com,1731552669721,208,216
client@rec.com,1731552849721,247,436
client@rec.com,1731552609721,428,352
client@rec.com,1731552309721,262,423
client@rec.com,1731552489721,324,451
client@rec.com,1731552369721,115,456
client@rec.com,1731552549721,343,446
client@rec.com,1731552249721,271,381
client@rec.com,1731552429721,114,487
client@rec.com,1731552189721,402,153
client@rec.com,1731552009721,384,407
client@rec.com,1731551949721,114,388
client@rec.com,1731552129721,306,251
client@rec.com,1731552069721,392,274
client@rec.com,1731551769721,225,300
client@rec.com,1731551889721,401,181
client@rec.com,1731551709721,354,487
client@rec.com,1731551829721,450,410
client@rec.com,1731551529721,380,303
client@rec.com,1731551589721,135,136
client@rec.com,1731551349721,399,402
client@rec.com,1731551649721,409,311
client@rec.com,1731551409721,355,499
client@rec.com,1731551229721,200,269
client@rec.com,1731551469721,332,236
client@rec.com,1731551289721,471,285
client@rec.com,1731551169721,287,385
client@rec.com,1731551049721,487,104
client@rec.com,1731551109721,430,136
client@rec.com,1731550989721,335,198
client@rec.com,1731550869721,361,494
client@rec.com,1731550929721,117,461
client@rec.com,1731550809721,491,232
client@rec.com,1731550749721,458,433
client@rec.com,1731550689721,445,421
client@rec.com,1731550629721,406,171
client@rec.com,1731550569721,392,216
client@rec.com,1731550509721,302,328
client@rec.com,1731550449721,274,294
client@rec.com,1731550389721,111,426
client@rec.com,1731550329721,256,264
client@rec.com,1731550269721,201,229
client@rec.com,1731550089721,210,396
client@rec.com,1731550209721,361,157
client@rec.com,1731550149721,447,175
client@rec.com,1731550029721,347,287
client@rec.com,1731549909721,292,316
client@rec.com,1731549969721,169,321
client@rec.com,1731549849721,386,107
client@rec.com,1731549729721,405,324
client@rec.com,1731549609721,277,139
client@rec.com,1731549789721,414,197
client@rec.com,1731549669721,176,419
client@rec.com,1731549489721,350,235
client@rec.com,1731549429721,370,450
client@rec.com,1731549309721,316,296
client@rec.com,1731549249721,382,417
client@rec.com,1731549549721,478,332
client@rec.com,1731549369721,447,342
client@rec.com,1731549129721,235,466
client@rec.com,1731549189721,116,286
client@rec.com,1731548949721,236,227
client@rec.com,1731549009721,435,427
client@rec.com,1731549069721,205,203
client@rec.com,1731548769721,484,452
client@rec.com,1731548889721,192,491
client@rec.com,1731548829721,396,470
client@rec.com,1731548649721,405,192
client@rec.com,1731548589721,369,124
client@rec.com,1731548709721,312,138
client@rec.com,1731548469721,347,456
client@rec.com,1731548529721,290,382
client@rec.com,1731548289721,486,462
client@rec.com,1731548169721,456,311
client@rec.com,1731548409721,203,346
client@rec.com,1731548349721,477,358
client@rec.com,1731548049721,160,232
client@rec.com,1731548229721,259,382
client@rec.com,1731547989721,355,463
client@rec.com,1731547869721,269,305
client@rec.com,1731548109721,490,129
client@rec.com,1731547929721,431,283
client@rec.com,1731547689721,194,174
client@rec.com,1731547749721,481,204
client@rec.com,1731547809721,238,200
client@rec.com,1731547629721,374,191
client@rec.com,1731547509721,387,480
client@rec.com,1731547329721,112,500
client@rec.com,1731547389721,252,407
client@rec.com,1731547569721,391,392
client@rec.com,1731547149721,266,477
client@rec.com,1731547269721,291,295
client@rec.com,1731547449721,420,348
client@rec.com,1731547089721,190,205
client@rec.com,1731547209721,319,205
client@rec.com,1731546969721,347,154
client@rec.com,1731546789721,241,161
client@rec.com,1731547029721,251,104
client@rec.com,1731546729721,387,494
client@rec.com,1731546669721,220,367
client@rec.com,1731546849721,149,191
client@rec.com,1731546489721,450,174
client@rec.com,1731546909721,267,103
client@rec.com,1731546549721,148,281
client@rec.com,1731546369721,221,404
client@rec.com,1731546309721,171,353
client@rec.com,1731546609721,347,460
client@rec.com,1731546189721,455,432
client@rec.com,1731546429721,224,193
client@rec.com,1731546249721,322,303
client@rec.com,1731546009721,208,185
client@rec.com,1731546129721,127,160
client@rec.com,1731546069721,176,348
client@rec.com,1731545889721,465,243
client@rec.com,1731545829721,335,117
client@rec.com,1731545709721,150,205
client@rec.com,1731545949721,369,476
client@rec.com,1731545649721,344,371
client@rec.com,1731545529721,103,201
client@rec.com,1731545409721,437,286
client@rec.com,1731545589721,242,345
client@rec.com,1731545289721,302,480
client@rec.com,1731545769721,120,258
client@rec.com,1731545469721,429,254
client@rec.com,1731545229721,150,341
client@rec.com,1731545169721,166,114
client@rec.com,1731544989721,499,377
client@rec.com,1731545349721,475,437
client@rec.com,1731545049721,135,494
client@rec.com,1731545109721,324,137
client@rec.com,1731544869721,250,125
client@rec.com,1731544809721,421,328
client@rec.com,1731544689721,285,334
client@rec.com,1731544929721,270,276
client@rec.com,1731544629721,438,348
client@rec.com,1731544749721,252,160
client@rec.com,1731544509721,129,406
client@rec.com,1731544569721,418,135
client@rec.com,1731544449721,445,352
client@rec.com,1731544329721,310,439
client@rec.com,1731544209721,485,169
client@rec.com,1731544269721,120,207
client@rec.com,1731544149721,113,423
client@rec.com,1731544389721,163,414
client@rec.com,1731544029721,102,206
client@rec.com,1731544089721,117,486
client@rec.com,1731543969721,326,263
client@rec.com,1731543849721,184,184
client@rec.com,1731543789721,347,310
client@rec.com,1731543669721,103,411
client@rec.com,1731543609721,396,196
client@rec.com,1731543909721,438,156
client@rec.com,1731543489721,474,432
client@rec.com,1731543729721,122,366
client@rec.com,1731543549721,103,316
client@rec.com,1731543309721,444,225
client@rec.com,1731543429721,295,362
client@rec.com,1731543189721,497,306
client@rec.com,1731543129721,332,470
client@rec.com,1731543069721,333,432
client@rec.com,1731543249721,232,152
client@rec.com,1731543009721,227,466
client@rec.com,1731542829721,355,407
client@rec.com,1731542949721,108,221
client@rec.com,1731543369721,264,312
client@rec.com,1731542649721,281,147
client@rec.com,1731542889721,298,475
client@rec.com,1731542709721,461,464
client@rec.com,1731542529721,239,292
client@rec.com,1731542769721,291,358
client@rec.com,1731542589721,266,104
